-7.9544,-5.5285
5.3589,4.5053
3.2411,6.8421
5.462,5.5411
8.6396,2.4447
-6.4623,-3.8955
-9.5916,-6.7727
6.6728,4.2814
-0.53613,2.3532
-7.8271,-6.0289
-8.2189,-6.6715
-7.6974,-6.1871
-6.6405,-3.4009
9.4502,2.1923
-4.2799,-0.34582
1.9805,5.1761
7.0442,4.5245
-5.1043,-1.7464
4.5434,6.1479
0,0
-1.7858
-3.4092
2.7684
-1.9471
-6.852
8.6137
0.32853
0.13984
-3.1496
-5.4491
6.5321
-4.1784
0.69625
0.92638
8.3386
-4.1476
-4.2171
-3.4202
1.0314
-2.1926
-4.5762
3.1712
-4.2967
8.3068
-0.043619
-1.3001
1.2203
2.0347
5.5259
6.8541
